candidate_group_id,pattern_label,source_record_id,source,data_origin,evidence_type,original_text,normalized_text,language,search_volume,frequency,competition,notes
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0092","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","IT consulting services for small business","it consulting services for small business","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0093","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","ERP consultant near me","erp consultant near me","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0094","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","managed IT consulting services","managed it consulting services","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0095","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","workflow automation consultant","workflow automation consultant","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0096","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","gen AI consulting services","gen ai consulting services","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0097","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","digital transformation advisor","digital transformation advisor","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0098","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","कीवर्ड","कीवर्ड","HINDI",,,,"Organic search query term from keyword master list"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0099","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","**Website design services**","**website design services**","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0100","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","web design agency","web design agency","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0101","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","web design agency india","web design agency india","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0102","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","small business website design services","small business website design services","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0103","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","professional website design services","professional website design services","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0104","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","custom website design services","custom website design services","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0105","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","branding services","branding services","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0106","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","कीवर्ड","कीवर्ड","HINDI",,,,"Organic search query term from keyword master list"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0107","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","custom website development","custom website development","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0108","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","custom website development service","custom website development service","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0109","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","custom website development company","custom website development company","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0110","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","custom website development firm","custom website development firm","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0111","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","custom website development agency","custom website development agency","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0112","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","modern website design agency","modern website design agency","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0113","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","""wordpress vs custom website""","wordpress vs custom website","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0114","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","कीवर्ड","कीवर्ड","HINDI",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0115","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","graphic design service","graphic design service","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0116","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","unlimited graphic design service","unlimited graphic design service","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0117","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","freelance graphic design service","freelance graphic design service","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0118","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","best unlimited graphic design service","best unlimited graphic design service","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0119","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","custom logo design service","custom logo design service","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0120","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","magazine design service","magazine design service","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0121","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","graphic design service in india","graphic design service in india","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0122","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","कीवर्ड","कीवर्ड","HINDI",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0123","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","Canva magazine template","canva magazine template","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0124","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","editable magazine template free download","editable magazine template free download","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0125","DigiXPro-Keyword-Master-List-Site-Architecture.md","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","digital magazine template free","digital magazine template free","ENGLISH",,,,"Organic search query term from keyword master list"
"GRP-LING-001","PRICING_FEE_LANGUAGE_VARIANTS","QI-CLN-0126","SalesConcierge.tsx","SYNTHETIC_UI","SYNTHETIC_EVIDENCE","I need independent technology advisory, vendor evaluation, or fractional CTO leadership before committing budget to a platform.","i need independent technology advisory, vendor evaluation, or fractional cto leadership before committing budget to a platform.","ENGLISH",,,,"Pre-written quick-start guided chip prompt"
"GRP-LING-002","SEO_SEARCH_VISIBILITY_VARIANTS","QI-CLN-0127","SalesConcierge.tsx","SYNTHETIC_UI","SYNTHETIC_EVIDENCE","I am evaluating a custom website design, website redesign, or SEO-ready web engineering project.","i am evaluating a custom website design, website redesign, or seo-ready web engineering project.","ENGLISH",,,,"Pre-written quick-start guided chip prompt"
"GRP-LING-002","SEO_SEARCH_VISIBILITY_VARIANTS","QI-CLN-0128","SalesConcierge.tsx","SYNTHETIC_UI","SYNTHETIC_EVIDENCE","I need guidance on SEO, AI search optimization (GEO), local lead visibility, n8n workflow automation, or CRM sales pipelines.","i need guidance on seo, ai search optimization (geo), local lead visibility, n8n workflow automation, or crm sales pipelines.","ENGLISH",,,,"Pre-written quick-start guided chip prompt"
"GRP-LING-006","EVIDENCE_CASESTUDY_VARIANTS","QI-CLN-0129","SalesConcierge.tsx","SYNTHETIC_UI","SYNTHETIC_EVIDENCE","I would like to discuss DigiXPro Systems Audit recommendations or inspect verified production evidence and case studies.","i would like to discuss digixpro systems audit recommendations or inspect verified production evidence and case studies.","ENGLISH",,,,"Pre-written quick-start guided chip prompt"
"GRP-LING-001","PRICING_FEE_LANGUAGE_VARIANTS","QI-CLN-0130","Tier 0 Intent Router","SYNTHETIC_ROUTER","SYNTHETIC_EVIDENCE","aapki fee kitni hai?","aapki fee kitni hai?","HINGLISH",,,,"Deterministic trigger test case"
"GRP-LING-001","PRICING_FEE_LANGUAGE_VARIANTS","QI-CLN-0131","Tier 0 Intent Router","SYNTHETIC_ROUTER","SYNTHETIC_EVIDENCE","pricing kitni hai per month?","pricing kitni hai per month?","HINGLISH",,,,"Deterministic trigger test case"
"GRP-LING-001","PRICING_FEE_LANGUAGE_VARIANTS","QI-CLN-0132","Tier 0 Intent Router","SYNTHETIC_ROUTER","SYNTHETIC_EVIDENCE","how much does it cost?","how much does it cost?","ENGLISH",,,,"Deterministic trigger test case"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0133","Tier 0 Intent Router","SYNTHETIC_ROUTER","SYNTHETIC_EVIDENCE","don't want a rebuild","dont want a rebuild","ENGLISH",,,,"Deterministic trigger test case"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0134","Tier 0 Intent Router","SYNTHETIC_ROUTER","SYNTHETIC_EVIDENCE","rebuild nahi chahiye pehle se live hai","rebuild nahi chahiye pehle se live hai","HINGLISH",,,,"Deterministic trigger test case"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0135","Tier 0 Intent Router","SYNTHETIC_ROUTER","SYNTHETIC_EVIDENCE","website redesign banani hai","website redesign banani hai","HINGLISH",,,,"Deterministic trigger test case"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0136","Tier 0 Intent Router","SYNTHETIC_ROUTER","SYNTHETIC_EVIDENCE","website banwani hai custom Next.js","website banwani hai custom next.js","HINGLISH",,,,"Deterministic trigger test case"
"GRP-LING-002","SEO_SEARCH_VISIBILITY_VARIANTS","QI-CLN-0137","Tier 0 Intent Router","SYNTHETIC_ROUTER","SYNTHETIC_EVIDENCE","monthly SEO karwana hai","monthly seo karwana hai","HINGLISH",,,,"Deterministic trigger test case"
"GRP-LING-002","SEO_SEARCH_VISIBILITY_VARIANTS","QI-CLN-0138","Tier 0 Intent Router","SYNTHETIC_ROUTER","SYNTHETIC_EVIDENCE","technical SEO chahiye website ke liye","technical seo chahiye website ke liye","HINGLISH",,,,"Deterministic trigger test case"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0139","Tier 0 Intent Router","SYNTHETIC_ROUTER","SYNTHETIC_EVIDENCE","n8n automation workflow chahiye","n8n automation workflow chahiye","HINGLISH",,,,"Deterministic trigger test case"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0140","Tier 0 Intent Router","SYNTHETIC_ROUTER","SYNTHETIC_EVIDENCE","fractional CTO consulting roadmap","fractional cto consulting roadmap","ENGLISH",,,,"Deterministic trigger test case"
"GRP-LING-006","EVIDENCE_CASESTUDY_VARIANTS","QI-CLN-0141","Tier 0 Intent Router","SYNTHETIC_ROUTER","SYNTHETIC_EVIDENCE","evidence case studies proof dekhao","evidence case studies proof dekhao","ENGLISH",,,,"Deterministic trigger test case"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0142","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","fractional ceo services","fractional ceo services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0143","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","ai automation services","ai automation services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-002","SEO_SEARCH_VISIBILITY_VARIANTS","QI-CLN-0144","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","seo website design services","seo website design services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0145","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","ai consulting services","ai consulting services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0146","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","wordpress website design services","wordpress website design services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0147","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","modern website design agency","modern website design agency","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0148","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","ai adoption strategy","ai adoption strategy","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0149","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","business process automation","business process automation","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0150","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","fractional cto","fractional cto","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0151","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","small business website design services","small business website design services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0152","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","benefits of business process automation","benefits of business process automation","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0153","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","ai automation services for businesses","ai automation services for businesses","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0154","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","business automation services","business automation services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0155","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","business process automation software","business process automation software","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0156","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","types of it consulting services","types of it consulting services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0157","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","social media strategy consultant","social media strategy consultant","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0158","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","web design agency india","web design agency india","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0159","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","business process automation tools","business process automation tools","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0160","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","fractional ceo meaning","fractional ceo meaning","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0161","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","fractional ceo","fractional ceo","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0162","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","business automation","business automation","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0163","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","e commerce website design services","e commerce website design services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0164","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","web design agency","web design agency","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0165","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","strategic branding services","strategic branding services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0166","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","healthcare it consulting services","healthcare it consulting services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0167","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","responsive website design services","responsive website design services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0168","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","ai automation agency services","ai automation agency services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0169","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","it consulting services company","it consulting services company","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0170","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","ai automation agency","ai automation agency","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0171","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","what is a fractional cto","what is a fractional cto","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0172","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","it consulting services near me","it consulting services near me","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0173","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","it consulting services","it consulting services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0174","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","fractional cto for startups","fractional cto for startups","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0175","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","generative ai consulting services","generative ai consulting services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0176","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","social media marketing strategy for small business","social media marketing strategy for small business","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0177","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","b2b social media marketing strategy","b2b social media marketing strategy","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0178","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","corporate branding services","corporate branding services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0179","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","fractional cto services","fractional cto services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0180","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","what is a fractional ceo","what is a fractional ceo","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0181","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","what is business process automation","what is business process automation","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0182","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","strategic it consulting services","strategic it consulting services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0183","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","ai consulting services for small business","ai consulting services for small business","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0184","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","process automation","process automation","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0185","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","website design services","website design services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0186","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","hire fractional cto","hire fractional cto","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0187","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","branding services","branding services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0188","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","custom website design services","custom website design services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0189","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","business process automation services","business process automation services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
